"id","description","type","fleetId","make","model","year","registrationNumber","vinSerialId","companyId","status","createdAt","updatedAt","siteId","engineCapacity","loadingCarryingCapacityTonnes","fuelConsumptionUnit","fuelConsumption","locationOtherText","location","millingSiteId","lastAssessedAt","crushingSiteId"
"196d527f-e264-4bee-941e-5d64f97b0ec7",,,"2HGT801",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"204fb809-49b8-4509-a5ee-c87c44df0f8c",,,"2HGT797",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"231c8597-d96d-48e0-902c-ec562c95bf0f",,,"2SIL785",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"26b6c34b-9dfb-42af-a43b-316929995ee8",,,"2TST813",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"30627063-b900-460e-ae38-471a505fd9cb",,,"2TIL791",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"3143f699-0503-4213-abd2-c07039c284b6",,,"2HGT809",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"319cfc83-aba9-4fbb-bea8-eecb91a922b7",,,"2HGT789",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
f0b12f98-543b-4ff4-95e4-1ed99d6867ae,,,"2TST816",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
f34765a5-b6d3-466b-8a1d-9ca0881cdd76,,,"2TLF826",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
f44266d8-a0fe-4fc3-ae51-c0b20ececc47,,,"2TST818",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
f5301392-8292-4b1e-99ef-1725ac4a8378,,,"2HGT800",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
f5d998ef-c697-4e56-b01e-d1b543b0d793,,,"2TMT780",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ol00f5skgh7xzg7xfl,,,"1MMX533",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmn0gg4r51kbuk42atgj8ip7j,,TIPPER,"2HGT849",,,,AGZ8664,,cmid6zfak0002lb02iytpltpq,AVAILABLE,2026-03-21 15:00:30.353,2026-03-21 15:00:30.353,,,,,,,,,,
"54690116-cb6e-4483-8857-a8e2f9b0a41d",,,"2DCT831",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
dbfbcb84-d1ca-40d3-a658-936283752a49,,,"2BQL832",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8n500e7skghvnufpmx4,,,"2MLT534",,,,,,,AVAILABLE,2025-11-21 05:50:13.313,2025-11-21 05:50:13.313,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8lj00deskght8az52ed,,,"2PAZ502",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmn0ghruc1keek42apvyb58wu,,TIPPER,"2HGT852",,,,AGZ8678,,cmid6zfak0002lb02iytpltpq,AVAILABLE,2026-03-21 15:01:46.932,2026-03-21 15:01:46.932,,,,,,,,,,
"1ee76f9c-0a3d-4cdf-b2de-ea5f077041c5",,TIPPER,"2MLT825",Shacman,Tipper,,AGL8027,LZGJLDT4XRX096430,cmmvyksxb0duwlr2ab9xee68b,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 13:38:41.425,"18e3e5db-cf20-4eba-a198-98109170c02b",,20.0,LITRES_PER_KM,2.2,,WALDEN,,,
cmi8fy8wo00jgskghe5v68j69,,,"2RAT710",,,,,,,AVAILABLE,2025-11-21 05:50:13.656,2025-11-21 05:50:13.656,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8pi00ffskgh3vr5fd51,,,"2UCT566",,,,,,,AVAILABLE,2025-11-21 05:50:13.398,2025-11-21 05:50:13.398,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8n400e1skghlqr61k73,,,"2PAT517",,,,,,,AVAILABLE,2025-11-21 05:50:13.312,2025-11-21 05:50:13.312,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy88i005oskghodm2h0so,,,"2MLT211",,,,,,,AVAILABLE,2025-11-21 05:50:12.786,2025-11-21 05:50:12.786,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmn0h83p11kylk42asdiucyqo,,TIPPER,"2HGT853",,,,AGZ8679,,cmid6zfak0002lb02iytpltpq,AVAILABLE,2026-03-21 15:22:15.349,2026-03-21 15:22:15.349,,,,,,,,,,
cmi8fy8n500ebskghlzj2zo3u,,,"2EGG515",,,,,,,AVAILABLE,2025-11-21 05:50:13.313,2025-11-21 05:50:13.313,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy88i005rskghcx58quum,,,"2MLT212",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmn0hf64x1l3gk42aemjm7cjb,,TIPPER,"2HGT858",,,,AHE1578,,cmid6zfak0002lb02iytpltpq,AVAILABLE,2026-03-21 15:27:45.105,2026-03-21 15:27:45.105,,,,,,,,,,
cmi8fy8so00hbskgh4rkl6ivn,,,"2MLT649",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ny00erskghurg30a8b,,,"2BRS536",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmn0hr5wv1l78k42a859hrrzz,,TIPPER,"2HGT857",,,,AGZ8656,,cmid6zfak0002lb02iytpltpq,AVAILABLE,2026-03-21 15:37:04.687,2026-03-21 15:37:04.687,,,,,,,,,,
cmi8fy8so00haskghni8b5uhb,,,"2MLT648",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8kq00cvskghcrf68i7a,,,"1MMX485",,,,,,,AVAILABLE,2025-11-21 05:50:13.226,2025-11-21 05:50:13.226,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy812002nskghp3qhc4i9,,,"1MMP78",,,,,,,AVAILABLE,2025-11-21 05:50:12.463,2025-11-21 05:50:12.463,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8nx00epskghz66pm8c8,,,"2PAC537",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8lk00dfskghkmze4xk1,,,"2RAL503",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8kq00cuskghzgvhplu7,,,"2VES484",,,,,,,AVAILABLE,2025-11-21 05:50:13.226,2025-11-21 05:50:13.226,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8kp00crskghp1pj2qmf,,,"2KHT473",,,,,,,AVAILABLE,2025-11-21 05:50:13.226,2025-11-21 05:50:13.226,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8j500c4skghr51zvnmy,,,"3MMQ450",,,,,,,AVAILABLE,2025-11-21 05:50:13.138,2025-11-21 05:50:13.138,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8j300c0skgh9nborr9d,,,"3MMX442",,,,,,,AVAILABLE,2025-11-21 05:50:13.138,2025-11-21 05:50:13.138,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8gt00apskghaoc0tbt6,,,"3MMX405",,,,,,,AVAILABLE,2025-11-21 05:50:13.053,2025-11-21 05:50:13.053,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8fw00a8skghwtg88giu,,,"3MMX391",,,,,,,AVAILABLE,2025-11-21 05:50:13.053,2025-11-21 05:50:13.053,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8gt00amskgh0m60o4zx,,,"3MMX402",,,,,,,AVAILABLE,2025-11-21 05:50:13.053,2025-11-21 05:50:13.053,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8fw009vskghoqfdrjkm,,,"1MMX364",,,,,,,AVAILABLE,2025-11-21 05:50:13.052,2025-11-21 05:50:13.052,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8e40096skghbn8q6xpo,,,"2CCZ312",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8db008pskghybzv31m4,,,"2ATS335",,,,,,,AVAILABLE,2025-11-21 05:50:12.959,2025-11-21 05:50:12.959,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8bv007yskghgus1qdle,,,"2MLZ261",,,,,,,AVAILABLE,2025-11-21 05:50:12.875,2025-11-21 05:50:12.875,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8tf00hyskghth7v8w7u,,,"2SCB647",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmn1ukn7w1yolk42agd5e99u3,,TIPPER,"2HGT855",,,,AGZ8681,,cmid6zfak0002lb02iytpltpq,AVAILABLE,2026-03-22 14:23:41.708,2026-03-22 14:23:41.708,,,,,,,,,,
cmi8fy8o200f0skghdox5mov0,,,"2RAL526",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8sv00hjskghrm203218,,,"2CMJ651",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8rz00gsskghb1xw7hmc,,,"1MMM616",,,,,,,AVAILABLE,2025-11-21 05:50:13.487,2025-11-21 05:50:13.487,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8nw00emskghyh3muuj0,,,"2RAT524",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8n500efskghrb76d46g,,,"2KHT544",,,,,,,AVAILABLE,2025-11-21 05:50:13.313,2025-11-21 05:50:13.313,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmmw6cq810hy6lr2axty8k5z5,,TIPPER,"2HGT791",,,,AGZ6652,,cmid6zfak0002lb02iytpltpq,AVAILABLE,2026-03-18 15:06:50.689,2026-03-18 15:06:50.689,,,,,,,,,,
cmi8fy8vt00jcskghjh1v7ri3,,,"2SCB677",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8v800j3skgh30fnrpfe,,,"2MUT676",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ub00ilskghr0l1i5xm,,,"2HGT697",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8v200isskghxtte401b,,,"2MUT675",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8n500e8skgh0crkc3mi,,,"2BRS511",,,,,,,AVAILABLE,2025-11-21 05:50:13.313,2025-11-21 05:50:13.313,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ub00i6skghzm6nhs2d,,,"2HGT668",,,,,,,AVAILABLE,2025-11-21 05:50:13.571,2025-11-21 05:50:13.571,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8s000h7skghlsnjtim9,,,"2KTT644",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8qa00fwskgh0rh8l9j0,,,"2RAZ572",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8qc00g0skghhpwszdfn,,,"2PAT598",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8pj00frskghajeoen6m,,,"2RAT570",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8r300ghskghvacxwg85,,,"1MMM607",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8n500egskghzy96n6ts,,,"2MLS545",,,,,,,AVAILABLE,2025-11-21 05:50:13.313,2025-11-21 05:50:13.313,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8j500c6skghg5iuin6v,,,"3MMQ455",,,,,,,AVAILABLE,2025-11-21 05:50:13.138,2025-11-21 05:50:13.138,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8kq00d0skghirtw2us1,,,"2KHT491",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8i900bhskghkvxui0bz,,,"3MMX439",,,,,,,AVAILABLE,2025-11-21 05:50:13.137,2025-11-21 05:50:13.137,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ll00dkskghcc5d864h,,,"1MMX478",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8i900bjskgh85n2sgau,,,"3MMX437",,,,,,,AVAILABLE,2025-11-21 05:50:13.137,2025-11-21 05:50:13.137,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8fw00a6skghgeexjgh1,,,"2CCL381",,,,,,,AVAILABLE,2025-11-21 05:50:13.053,2025-11-21 05:50:13.053,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy80e002askghrx1x062e,,,"2BDT95",,,,,,,AVAILABLE,2025-11-21 05:50:12.463,2025-11-21 05:50:12.463,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8so00hcskgh8flwy7ux,,,"1MMM618",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8pi00fdskghx2sggw7x,,,"2MLZ563",,,,,,,AVAILABLE,2025-11-21 05:50:13.398,2025-11-21 05:50:13.398,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8o100esskghbrhkhli6,,,"2PAL553",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8sv00hiskghvj3082y1,,,"2MLN653",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8v700izskghn5a37diu,,,"2HGT706",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8s000h1skghnmhm1031,,,"1MMM617",,,,,,,AVAILABLE,2025-11-21 05:50:13.488,2025-11-21 05:50:13.488,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8s000h6skghxfnnw63n,,,"2KTT643",,,,,,,AVAILABLE,2025-11-21 05:50:13.488,2025-11-21 05:50:13.488,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8v800j5skghjy7c0t93,,,"2HGT667",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8qc00g4skghu2oz46py,,,"2CMT599",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8qc00gdskghzl5p8bqg,,,"2RUT604",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8nw00enskgh4t455z50,,,"2SCB551",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8qc00g3skgh29c1a9tl,,,"2KCT589",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8pi00fqskgh9izlgq2p,,,"2PAZ594",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8lg00d5skghaxs5imef,,,"2MLS497",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8j100bwskghhzpjokmp,,,"3MMQ447",,,,,,,AVAILABLE,2025-11-21 05:50:13.138,2025-11-21 05:50:13.138,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8m700dqskghflcvuc8x,,,"2KPT480",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8n500ecskghrbfal02j,,,"2EGH540",,,,,,,AVAILABLE,2025-11-21 05:50:13.313,2025-11-21 05:50:13.313,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8kp00cjskgh3g2wv3si,,,"3MMQ458",,,,,,,AVAILABLE,2025-11-21 05:50:13.226,2025-11-21 05:50:13.226,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8o200ewskghq28vaqi3,,,"2RAL525",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8jw00cgskgh3uarvaiq,,,"3MMX417",,,,,,,AVAILABLE,2025-11-21 05:50:13.138,2025-11-21 05:50:13.138,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8gr00akskghpdg3yd1e,,,"1MMP377",,,,,,,AVAILABLE,2025-11-21 05:50:13.053,2025-11-21 05:50:13.053,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8kr00d2skgh33tkl4lm,,,"2TIL488",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8gu00aqskgh2v2lfaib,,,"2GCT382",,,,,,,AVAILABLE,2025-11-21 05:50:13.053,2025-11-21 05:50:13.053,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8j300bzskgh0zi1ceaa,,,"3MMQ448",,,,,,,AVAILABLE,2025-11-21 05:50:13.138,2025-11-21 05:50:13.138,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ll00dhskghqmpndov9,,,"2PAT504",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8i900bnskgha3j3g277,,,"3MMX432",,,,,,,AVAILABLE,2025-11-21 05:50:13.138,2025-11-21 05:50:13.138,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8db008sskgh4aiv58k1,,,"2EGH337",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ex009kskgho3t4928o,,,"1MMM313",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8bv007xskghz89i6bsl,,,"1MMM300",,,,,,,AVAILABLE,2025-11-21 05:50:12.875,2025-11-21 05:50:12.875,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8fw00a9skghrydcnzfv,,,"3MMX390",,,,,,,AVAILABLE,2025-11-21 05:50:13.053,2025-11-21 05:50:13.053,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8fw00a0skghwczydq52,,,"1MMM380",,,,,,,AVAILABLE,2025-11-21 05:50:13.052,2025-11-21 05:50:13.052,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8e40090skgh5vvsfism,,,"2MLJ327",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy88i005tskghhdi8hghl,,,"2PAD210",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ay007iskghr6n9s6s7,,,"1MMM267",,,,,,,AVAILABLE,2025-11-21 05:50:12.874,2025-11-21 05:50:12.874,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8db008lskghy8r9zsgy,,,"2TIT326",,,,,,,AVAILABLE,2025-11-21 05:50:12.959,2025-11-21 05:50:12.959,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8dc008vskghwwrd8jga,,,"2BDT308",,,,,,,AVAILABLE,2025-11-21 05:50:12.959,2025-11-21 05:50:12.959,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8e5009gskghctxc33s6,,,"2LLT354",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy89e006gskghrm45b6pz,,,"2EST243",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8e50097skghpj9mmgqj,,,"2AAT348",,,,,,,AVAILABLE,2025-11-21 05:50:12.960,2025-11-21 05:50:12.960,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ax007askghiahfbjwk,,,"1MMM278",,,,,,,AVAILABLE,2025-11-21 05:50:12.874,2025-11-21 05:50:12.874,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy88i005vskgh2zjfgy08,,,"1MMP226",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy82x003kskgh5z8wb2e3,,,"2MLD149",,,,,,,AVAILABLE,2025-11-21 05:50:12.554,2025-11-21 05:50:12.554,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy85y004lskgh2zux1hdu,,,"2SOJ171",,,,,,,AVAILABLE,2025-11-21 05:50:12.694,2025-11-21 05:50:12.694,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy89b006dskghkgge6ux3,,,"2CRB221",,,,,,,AVAILABLE,2025-11-21 05:50:12.787,2025-11-21 05:50:12.787,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy86t0058skgh60sgwqqi,,,"2SOL174",,,,,,,AVAILABLE,2025-11-21 05:50:12.694,2025-11-21 05:50:12.694,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy820002sskgh8jx53r70,,,"2CCS103",,,,,,,AVAILABLE,2025-11-21 05:50:12.552,2025-11-21 05:50:12.552,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy86t0059skghue15fkk4,,,"2EST197",,,,,,,AVAILABLE,2025-11-21 05:50:12.694,2025-11-21 05:50:12.694,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy85y004oskgh3fohr9k3,,,"2SOL173",,,,,,,AVAILABLE,2025-11-21 05:50:12.694,2025-11-21 05:50:12.694,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy82p003dskghb0vxsmze,,,"2EMZ142",,,,,,,AVAILABLE,2025-11-21 05:50:12.554,2025-11-21 05:50:12.554,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy820002xskgh1p9833t6,,,"2DBT104",,,,,,,AVAILABLE,2025-11-21 05:50:12.552,2025-11-21 05:50:12.552,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy83f0040skghtao0fpl7,,,"2EGT125",,,,,,,AVAILABLE,2025-11-21 05:50:12.554,2025-11-21 05:50:12.554,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
